LGTM数,記事タイトル,タグ,見出し,URL,コメント数,著者
1498,「たけのこの里」を「きのこの山」に『正しく』自動で修正して差し上げるプログラム,"[""COTOHA"", ""自然言語処理"", ""ネタ"", ""Python"", ""自動化""]","るのでしょう。このような有害情報がパブリックに発信されてしまうと青少年への悪影響が出て将来非行にはしることも懸念されますので正しく修正して差し上げましょう。
$ python ...",https://qiita.com//honehoney/items/a8c7ba2c53a70c88502e,57,honehoney
1488,コンピュータ業界でよく出る英語,"[""英語"", ""プログラミング"", ""教育"", ""新人プログラマ応援""]","chas in this application.
sought-after
(スキル、人材、機能、アプリが) 人気の、需要がある、求められてる、引っ張りだこ 
Python ...",https://qiita.com//tfutada/items/d1b17cd4008876c17bf4,20,tfutada
1485,Ansibleをはじめる人に。,"[""Ansible""]","けに用語を使えば、
「 jinja templateによるファイルの動的配置などとroleによるタスクの切り出しまでをハンズオン 」
となります。
なお、環境は Python ...",https://qiita.com//t_nakayama0714/items/fe55ee56d6446f67113c,3,t_nakayama0714
1477,vimって極めればvscode並のIDEになるんじゃないの？,"[""Vim"", ""vimrc""]","トカット
覚えづらいコマンドのショートカット化
まずは必要なライブラリのインストール
terminal
brew update
brew install vim python ...",https://qiita.com//ulwlu/items/98901f4c4f0683e7aa57,60,ulwlu
1473,【スマホOK/実行しながら学ぶ】東大松尾研のデータサイエンティスト育成/ Deep Learning基礎講座を自習する,"[""colaboratory"", ""TensorFlow"", ""DeepLearning"", ""Python"", ""機械学習""]","大松尾研がJupyter notebook形式でデータ分析/ Deep Learning講義内資料をそれぞれ公開
Google Colaboratoryを使えば、Python ...",https://qiita.com//tomo_makes/items/5d6f5860bb793e3b354a,6,tomo_makes
1473,ビット演算 (bit 演算) の使い方を総特集！ 〜 マスクビットから bit DP まで 〜,"[""アルゴリズム"", ""組合せ最適化"", ""ビット演算"", ""競技プログラミング"", ""最適化""]","に C++ とつけましたが、ビット演算そのものについてはどの言語でも大差ないです。
Python ビット演算 超入門
すばらしいビット
2. std::bitset を用いた ...",https://qiita.com//drken/items/7c6ff2aa4d8fce1c9361,22,drken
1465,pythonと遺伝的アルゴリズムで作るFX自動売買システム その1,"[""Python"", ""機械学習"", ""自動売買""]","試しつつ、試し終わったらpythonで書いていきます
request
curl -X GET ""https://api-sandbox.oanda.com/v1/candle ...",https://qiita.com//haminiku/items/a032d94e4f0d862df2b2,3,haminiku
1459,M1 Macの開発環境,"[""Mac""]","気にする必要性は減ってきていますし、Dockerも動くので、逃げ道はいくらでもあります。
状況
アプリ
バージョン
arch
インストール
メモ(記録日)
✔︎
Python ...",https://qiita.com//shibukawa/items/797b7cbb7e530842e6f7,17,shibukawa
1443,Convolutional Neural Networkとは何なのか,"[""機械学習"", ""Python""]",機械学習の世界において、画像といえばConvolutional Neural Network(以下CNN)というのは、うどんといえば香川くらい当たり前のこととして認識されています。しかし、そのC...,https://qiita.com//icoxfog417/items/5fd55fad152231d706c2,4,icoxfog417
1429,"ディープラーニングの有名ライブラリ5種を最短距離で試す半日コース（TensorFlow, Chainer, Caffe, DeepDream, 画風変換）","[""DeepLearning"", ""Python"", ""TensorFlow"", ""機械学習"", ""画像処理""]",モバイル端末にもデプロイできるスケーラビリティ、計算機科学の研究から実プロダクトまで扱える効率性、ドキュメンテーションやサンプルが揃いPythonでもC++でも書ける扱いやす ...,https://qiita.com//shu223/items/a4fc17eb3356a6068553,,shu223
1431,世の中のエンジニアのalias設定,"[""Bash"", ""Zsh""]","のAUTO_PUSHDとセットかな？
alias p='pwd'
alias p='python'
alias p='python3'
alias p='p ...",https://qiita.com//reireias/items/d906ab086c3bc4c22147,17,reireias
1427,Mac始めて6年目にして、使い続けている開発ツール73選,"[""Mac"", ""ツール"", ""PHP"", ""Scala"", ""Git""]","
ansible: Python製の構成管理ツール。Chefから乗り換え。
boot2docker: MacでDockerを使える。
packer: 仮想マシンのイメージを作 ...",https://qiita.com//suin/items/a45f14aeb31f169c616e,1,suin
1422,Dockerについてなるべくわかりやすく説明する,"[""Docker""]","Sとアプリがインストールされた環境を閉じ込めて保存しておき、いつでもその環境を立ちあげることができます。""perlをインストールしたUbuntu""とか""Javaとpython ...",https://qiita.com//rawHam/items/80ba13d2d2d56dba411e,16,rawHam
1422,gRPCって何？,"[""gRPC"", ""WebAPI""]",".を使ってサーバー＆クライアントを実装する
実装
様々な言語がサポートされており、IDLの価値を高めている気がします。
C++, Python, Ruby, Objectiv ...",https://qiita.com//oohira/items/63b5ccb2bf1a913659d6,,oohira
1418,JSON Web Token の効用,"[""JWT""]","必須です。
使い勝手
JSON Web Token はライブラリがたくさんあります。
Ruby: https://github.com/nov/json-jwt
Python ...",https://qiita.com//kaiinui/items/21ec7cc8a1130a1a103a,2,kaiinui
1418,新しく言語を学ぶときに心がけていること,"[""初心者"", ""学習"", ""ポエム"", ""新人プログラマ応援"", ""Slack""]","ントを読んでいるだけだとよくわからずに眠くなってしまう人のための方法をまとめてみたので、良ければ参考にしてみてください。
※ ここでの「言語」には、JavaScriptやPython",https://qiita.com//hiraike32/items/40ef06f85f6a63828985,8,hiraike32
1417,【数学】固有値・固有ベクトルとは何かを可視化してみる,"[""数学"", ""Python"", ""統計学"", ""statistics""]","ています。なので、この行列をかけるという操作は、「ベクトルを回転して引き延ばす」というようにみなすこともできるかと思います。
ちゃんと計算してもその通りになるか、Python ...",https://qiita.com//kenmatsu4/items/2a8573e3c878fc2da306,10,kenmatsu4
1396,GitHubのawesomeリストが本当にawesomeなものばかりだから一度見てほしい,"[""GitHub"", ""awesome""]","thub.com/akullpp/awesome-java
Awesome Java : 素晴しい Java フレームワーク・ライブラリ・ソフトウェアの数々 。
Python ...",https://qiita.com//e99h2121/items/4b5e3ff9001ede108fa9,2,e99h2121
1394,Python + Selenium で Chrome の自動操作を一通り,"[""Python"", ""Selenium"", ""Chrome""]","はじめに
Python + Selenium + Chrome で、要素の取得、クリックなどの UI系の操作、待機、ページ全体のスクリーンショットなど、一通り試してみます。
 ...",https://qiita.com//memakura/items/20a02161fa7e18d8a693,1,memakura
1393,[翻訳] Elixir - 次に来る大物Web言語,"[""Elixir"", ""Erlang"", ""関数型プログラミング"", ""関数型言語""]","ワクワクしていてこの言語に関する本を書いたのです。
まるで全てがElixirが次のWeb開発の大物になるためにお膳立てされているようです。過去10年間はRubyとPython ...",https://qiita.com//HirofumiTamori/items/0dfdbada30c7d8f183fd,3,HirofumiTamori
1389,ブラウザでVS codeが使えるクラウド IDEの大本命「Coder」,"[""coder"", ""クラウドIDE"", ""VSCode""]","ので選択します。
マウントできる言語は以下の通り(言語によってはバージョン選択可能)
clang
gcc
go
java
node
php
Python
ruby
rust
 ...",https://qiita.com//MegaBlackLabel/items/bbec97db769667962bce,4,MegaBlackLabel
1388,実践/現場のPythonスクレイピング,"[""Python"", ""Selenium""]","やClassが無くても、AltやPlaceholderなどから力技で抽出する技
パスワード系
無限スクロール系
必要なツールをまずは揃える
Python3.7
ChromeD ...",https://qiita.com//ulwlu/items/c84501993635c72540a7,36,ulwlu
1388,Pythonのオブジェクト指向プログラミングを完全理解,"[""Python"", ""オブジェクト指向"", ""プログラミング言語""]","ない場合もあります。
オブジェクト指向は、class単位でメソッドをまとめて管理し、オブジェクトの使えるメソッドは自明です。
　次に、オブジェクト指向のメリットをPython ...",https://qiita.com//kaitolucifer/items/926ed9bc08426ad8e835,15,kaitolucifer
1388,【データ分析の必読10冊+差をつける10冊＋100冊超】データサイエンス、データ分析、機械学習関連の本,"[""データサイエンス"", ""機械学習"", ""数学"", ""本"", ""データ分析""]","。
中級：初級を前提知識とする。理論の本の場合は微積・線形代数程度の数学の知識があれば理解に役立つ。ツールを扱う本の場合はRかPythonを書くと理解に役立つ。
上級：中級を ...",https://qiita.com//aokikenichi/items/ae4df263f591e47528a6,2,aokikenichi
1388,【SIer新人向け】研修では教えてくれないノウハウ集,"[""新人プログラマ応援"", ""初心者""]","機能要件で悩んだときに正しい実装の助けになるかと思います。
現在はマルチパラダイムの言語が多いので、勉強しておいて損はないです。
ヒント
個人的には最近だとPython(激押 ...",https://qiita.com//old-stone/items/6221824566116710453f,11,old-stone
1385,AIエンジニアが気をつけたいPython実装のノウハウ・コツまとめ,"[""DeepLearning"", ""AI"", ""深層学習"", ""Python"", ""機械学習""]","本記事では、データサイエンティスト、AIエンジニアの方がPythonでプログラムを実装する際に気をつけたいポイント、コツ、ノウハウを私なりにまとめています。
AIエンジニア向 ...",https://qiita.com//sugulu_Ogawa_ISID/items/c0e8a5e6b177bfe05e99,10,sugulu_Ogawa_ISID
1383,全ての開発者が学ぶべき5つの言語,"[""Java"", ""JavaScript"", ""Scala"", ""Python"", ""翻訳""]","複数言語に通じているエンジニアに対して大きな関心を持ちます。
個人的には、C++もしくはJavaどちらかで豊富な経験を持ち、さらにGroovyやPerl、あるいはPython ...",https://qiita.com//poly_soft/items/e89bc757596cfdfba784,19,poly_soft
1375,マクドナルドで一日分の栄養を取れる組み合わせを計算したら衝撃の結果に,"[""線形計画法"", ""Python"", ""pulp"", ""ダイエット問題""]","目はつけません。健康第一！
解く
商品の数が96個、栄養素の数が16個なので、とても人間の手では解けません。そこでコンピューターの力を借ります。幸いPuLPというPython ...",https://qiita.com//takobaya391076/items/49b15c1fa36734b3fa53,22,takobaya391076
1370,テストがうまくいかないプロジェクトに捧ぐ、正しいテストの考え方,"[""PHP"", ""RSpec"", ""Ruby"", ""Java"", ""Python""]","この記事の対象者
プロジェクトでテストを書いている。(書いたことある)
テストが重要らしい事は知っているが、テストの恩恵をそこまで実感できていない。
結局手動テストに依存したバグフィックスをして...",https://qiita.com//geshi/items/74ed21615e1ba2ad539d,1,geshi
1367,2018年のPythonプロジェクトのはじめかた,"[""pip"", ""Pipenv"", ""Python"", ""pyenv""]","4/30 公開
5/1 増補改訂: 大幅加筆しました。
この記事では、2018年以降に実現可能になったモダンなPythonプロジェクトのはじめかたを整理して紹介します。
",https://qiita.com//sl2/items/1e503952b9506a0539ea,4,sl2
