LGTM数,記事タイトル,タグ,見出し,URL,コメント数,著者
60,Python2で競技プログラミングする時に知っておきたい知識,"[""競技プログラミング"", ""Python"", ""Python2""]","は出なかったが，それでも2倍以上早い．
一般的には，C++とPythonだと，10〜100倍程度の実行時間の違いがあるらしい．
C++ vs. Python vs. Perl ...",https://qiita.com//lethe2211/items/38303f4120bfd963679a,2,lethe2211
61,【総計５万はてブ！】QiitaのAdvent Calendarのはてブ数をNode.jsで集計してRactive.jsで表示する,"[""Node.js"", ""RactiveJS""]","合計: 1140, 記事数: 25
【完走○】17位 Perl はてブ数合計: 1139, 記事数: 25
【完走✕】18位 Docker はてブ数合計: 1100, 記事数 ...",https://qiita.com//kazuph/items/9e9c83c5bb035a54c4cb,2,kazuph
61,GitHub Styleguide を訳してみた（Ruby編）,"[""Ruby""]"," it was false
enabled ||= true
# good
enabled = true if enabled.nil?
$0-9や$といったような、Perl ...",https://qiita.com//edwardkenfox/items/33bfadd5fe7c10b9acc5,,edwardkenfox
60,zawでzshを便利に使う,"[""Zsh"", ""MacOSX""]","を使うとファイルオープン、ディレクトリ移動などがかなり簡単になる。
前提
perl インストール済み
zsh インストール済み
OSX 環境
準備
perl ...",https://qiita.com//scalper/items/4728afaac9962bf91bfa,,scalper
60,AtomエディタにLaTeXの日本語環境を構築することによる文書作成の効率化【Windows】,"[""ATOM"", ""LaTeX"", ""Windows""]","Liveのインストールについてはかなりの時間がかかりますので、そちらで試されたい方は辛抱強くインストールされるのを待つ必要があります。私は我慢できませんでした。。。
Perl ...",https://qiita.com//tomochiii/items/152160a9915fb7b2146c,1,tomochiii
60,zsh と oh-my-zsh を入れて、zshに再入門した,"[""Zsh""]","ANG=ja_JP.UTF-8
alias vi=""vim -u NONE --noplugin""
alias v=vim
alias g=git
alias pl=perl ...",https://qiita.com//uchiko/items/253088bb0d7bbf574bff,,uchiko
64,PHP4時代のエンジニアがPHP8時代にやってきたら,"[""PHP""]","年半が経っていました。光陰矢の如しとはこのことです。
しかし、それ以上に驚いたことがあります。それは、PHP4のリリースから20年が経ったということです。
主流だったPerl ...",https://qiita.com//thgm3116/items/c92ab30fe03eb319522b,,thgm3116
62,プログラマーが目にするマスコットアニマル`s,"[""初心者"", ""まとめ"", ""プログラミング""]","い無機物なロゴたちを置いておきます.
HTML5
ちなみに,同じようなロゴで CSS3 と JS がありますが公式ではないらしいです.私は初耳でした...
Ruby
Perl ...",https://qiita.com//magrain/items/1f7cb465fa7b8dcb5b12,2,magrain
61,plenvの導入,"[""plenv"", ""Perl""]","t://github.com/tokuhirom/plenv.git ~/.plenv
$ git clone git://github.com/tokuhirom/Perl ...",https://qiita.com//uchiko/items/127b91001b45ad0312f0,1,uchiko
59,nodebrewでNode.jsのインストール,"[""nodebrew"", ""Node.js""]","bサイトに記載がある通り、以下のようにコマンドを実行してインストールします。
nodebrewのインストール
$ curl -L git.io/nodebrew | perl ...",https://qiita.com//ombran/items/c59525e429c9c363325d,,ombran
59,コマンドラインからフローチャートや図を描く方法,"[""Perl"", ""Linux""]","を使うことはあまりありません。
ここで、Shell(Terminal)で描く事が多いのですが、そんな時は、graph-easyを使います。
ArchLinuxの場合、Perl ...",https://qiita.com//syui/items/eaa89cf57266db8f1eab,,syui
59,CentOS7 Git2系をyumからインストールする。,"[""centos7"", ""Git""]","-devel perl-ExtUtils-MakeMaker
# GITVERSION=""2.17.0"" &&
wget https://www.kernel ...",https://qiita.com//ucan-lab/items/568db1c68dab9d62169c,1,ucan-lab
59,何らかのソースコードが表示される映画・アニメ一覧,"[""ポエム""]","しい
JavaZone 2012: The Java Heist
Java
元：Java JDK 1.4.2
Kung Fury
Java
Paranoia 1.0
Perl ...",https://qiita.com//zakuroishikuro/items/4f0fae7bbce61d5fdc9d,1,zakuroishikuro
59,Slack による荷物配達・受け取りの効率化について,"[""Slack"", ""ChatOps""]","の token と signature が付与されています。
以下は、私が個人用途のため開発して利用しているメール通知 bot の、メッセージ検証コードの一部です (Perl ...",https://qiita.com//pinemz/items/729cc123572acbc6cd06,,pinemz
59,最近Vimに取り込まれた大規模パッチに関する備忘録,"[""Vim"", ""OSS""]","を減らそうというものです。(Perl, Python, Rubyなどでも同じようなことが行われているようです。)
かつては、Borland版に(別の)VIMDLL機能というも ...",https://qiita.com//k-takata/items/71fbdea3a8481a4597ad,,k-takata
59,【PHP7.4】数値セパレータが書けるようになる,"[""PHP"", ""rfc"", ""日本語訳"", ""PHP7.4""]","++ 単独、数値間、シングルクオート
・Java 連続可、数値間
・JavaScript 単独、数値間
・Julia 単独、数値間
・Kotlin 連続可、数値間
・Perl ...",https://qiita.com//rana_kualu/items/d72854f9aec6d7cf8bc6,1,rana_kualu
59,Amazon Linux サーバ基本設定メモ,"[""AWS"", ""EC2"", ""Linux"", ""AmazonLinux""]","定する必要なものは、基本的にユーザーに任す。
ログインできるかテストしてもらいついでに、個々人で設定するよう伝える。
.bashrc
vim の設定
git の設定
Perl ...",https://qiita.com//Ping/items/09deb80a0be86d5e3145,,Ping
59,jsPDFで、無理やり日本語出力を行ってみる,"[""JavaScript"", ""PDF"", ""PDF印刷"", ""jspdf"", ""日本語出力""]",としては、サーバサイドでスクリプト言語(Perl、Ruby、Python、PHP、etc.）により動作するPDFジェネレータ(PDF::API2、PDFKit、wkhtml2 ...,https://qiita.com//JunichiWatanuki/items/07bcb842e5532068fd62,3,JunichiWatanuki
58,SVNからgitへの移行,"[""Git"", ""GitLab"", ""svn""]","めてみます。
まずSVNのワーキングディレクトリで下記を実行します。
$ svn log --xml | grep ""<author"" | sort -u | perl ...",https://qiita.com//youcune/items/143e46aa1ee079f5a57c,,youcune
59,【Python】クロージャ(関数閉方)とは,"[""Python"", ""クロージャ"", ""自由変数"", ""束縛""]","コープとは変数の名前解決が実行時のコースタックにて行われます。
Emacs Lisp, bash シェルスクリプト, powershell などは動的スコープです。
Perl ...",https://qiita.com//naomi7325/items/57d141f2e56d644bdf5f,2,naomi7325
58,Bash on Windows 10を使い始めてみた。,"[""Windows"", ""Bash"", ""windowsInsider""]","0.3) ...
Processing triggers for man-db (2.6.7.1-1ubuntu1) ...
Setting up liberror-perl ...",https://qiita.com//e-a-st/items/15697e734b32da2c8b51,,e-a-st
58,コマンドラインツールのショートオプションをどの用途で使うべきか,"[""command"", ""GNU"", ""Linux"", ""Linuxコマンド""]","sh(1), ksh(1), python(1)
無
ファイル引数のチェックを行うが、実行しない。インタプリタの構文チェックによく使われる。例) getty(1), perl ...",https://qiita.com//key-amb/items/9e53cf363407a379d17b,,key-amb
58,ElastiCache がフェイルオーバーした際に気をつけるべき redis-rb の利用方法について,"[""Redis"", ""Ruby""]","提供してくれています。
今回の対応をするためには、上述の Sidekiq のようにエラーメッセージでの対応をフックに書くことになりそうです。
Redis::Fast
Perl ...",https://qiita.com//dany1468/items/8946cd5e4c853b48bffd,,dany1468
58,Raspberry Piをターゲットにしたマルウェアを解析してみた。,"[""Bash"", ""ShellScript"", ""Linux"", ""RaspberryPi"", ""Security""]","killall ktx-sh4
killall ktx-sparc
killall arm5
killall zmap
killall kaiten
killall perl ...",https://qiita.com//0n1shi/items/d58ba4e71d9f5f620d7c,3,0n1shi
59,Windows上でDocker使ってはまった事一覧,"[""Docker"", ""docker-machine"", ""PowerShell"", ""Dockerforwindows""]","cygwin上で叩くのも手ですね。こういう場合は。)
measure-command{docker run --cpuset-cpus=0  -it ubuntu 
perl ...",https://qiita.com//ditflame/items/bf4b5f412bf607c5c6d2,,ditflame
58,OSSデータベース調査 NoSQLデータベース編,"[""Redis"", ""MongoDB"", ""Cassandra"", ""influxdb"", ""GridDB""]","Sub、Luaスクリプト、有効期限付きKEY、KEY の LRU エビクション、自動フェールオーバなどの機能も備えています。C/C++, C#, Java PHP, Perl ...",https://qiita.com//kanegoon/items/5ade64336d389feea4bc,3,kanegoon
57,Macで一通りの開発環境を揃えるメモ,"[""Mac"", ""初心者"", ""開発環境""]","。
※文中の ""hiyuzawa"" は適宜利用のアカウント名に要置換
掲載している事の概要
以下コマンドの羅列なので概要の説明
PHP, node, Python, Perl ...",https://qiita.com//hiyuzawa/items/4306a85869ac5c0563ed,,hiyuzawa
57,Perl、Python、PHP、Ruby、JavaScriptについて - Mar 2016 -,"[""P言語"", ""ポエム""]","Perl、Python、PHP、Rubyについて の「言語の未来」の2016年3月版。
2016年3月5日時点の各ランキング
Rank
RedMonk (Jan 2016)
 ...",https://qiita.com//raccy/items/762abd235fb03d40d7b8,,raccy
57,「Rubyのここがイケてない」を論破したい,"[""Ruby"", ""Python""]"," It.""の頭文字で、「やり方はひとつじゃない」という意味の、Perlのモットーです。
Rubyでは、その思想を受け継いでるためなのかわかりませんが、組み込みクラスの多くのメ ...",https://qiita.com//ocadaruma/items/4c66422cb7761f99e0fe,13,ocadaruma
57,Nginxインストールメモ,"[""nginx""]","ないと思いますが、入ってない場合は入れましょう。
yum install gcc
PCRE
perl互換の正規表現ライブラリだそうです。
yum install pcre p ...",https://qiita.com//nenokido2000/items/3cbb76dac2b9940f339e,,nenokido2000
57,知っておきたいLinuxファイルシステム輪郭,"[""Linux"", ""UNIX""]","
src
ソースコード
/usr/bin 直下
大部分のユーザコマンド
オプション
ディレクトリ
説明
mh
UNIX環境で動く想定のmailインタフェース
perl, py ...",https://qiita.com//pollseed/items/bf803b6750736f0ffedf,,pollseed
57,可能性の枝切りができない開発は必ず失敗する。,"[""ソフトウェア開発"", ""画像認識"", ""機械学習"", ""OpenCV"", ""プログラム設計""]","的な技術は、少数の人によって開発されています。新しい言語の処理系の開発も、１人によって成し遂げられることが、その言語の誕生においては珍しいことではありません。AWK,Perl ...",https://qiita.com//nonbiri15/items/98b686c743e67b5dd87f,,nonbiri15
57,PHPのarrayはすごいです！いろいろできます！奥深い！,"[""PHP""]","です。
ハッシュテーブルは連想配列を実現する効率的なデータ構造として知られます。この名前はインデックスから生成したハッシュ値を利用することからこの名前で呼ばれます。
Perl ...",https://qiita.com//tadsan/items/3c61c8e5db24862c86c8,1,tadsan
58,Go Binary Hacks - go buildせずにビルドする #golang,"[""Go"", ""C言語""]","れています。
つまりリンクするためにはシンボルを衝突を回避しなければなりません。
以下のようにtest.oのinitシンボルを強引に変更してからリンクしてみます。
$perl ...",https://qiita.com//sonatard/items/7b9b376f3420879a00d6,,sonatard
57,Juniper製のオープンソースパケットジェネレータ WARP17を試してみた,"[""juniper"", ""パケットジェネレータ"", ""ネットワーク"", ""Network""]","rのmonitorコマンドのイメージ)
L7通信を擬似可能(現状はhttpのみ。今後拡張予定)なので色々な検証に応用できそう。
試験の自動化を行うためのPython/Perl ...",https://qiita.com//infrajp/items/104c2c27ce1fa20e58ed,,infrajp
57,定義が面白いIT技術系用語のご紹介,"[""用語""]","wo things: (1) a plain text formatting syntax; and (2) a software tool, written in Perl ...",https://qiita.com//taro-hida/items/652fcd90b4c8f211c598,11,taro-hida
56,今さらだけど・・・Javaは2回「コンパイル」されているのを知らなかった！(><),"[""初心者"", ""CPU"", ""プログラミング"", ""Java"", ""Python""]","がある。
インタプリタ型言語
ソースコードをマシン語のファイルに変換させることなく、そのままCPUにてプログラムを実行させる言語。代表的な言語にPerl、Ruby、PHP等が ...",https://qiita.com//zd6ir7/items/20755a3d33480aa7a6c7,6,zd6ir7
56,【資格試験】Java SE8 Silver学習方法まとめ,"[""Java"", ""java8"", ""資格""]","iza.io/ja)
paiza.IOはオンラインですぐにプログラミングが始められる、 オンライン実行環境です。C,C++,Java,Ruby,Python,PHP,Perl ...",https://qiita.com//ozackiee/items/b32d1e26dab0882e0205,2,ozackiee
55,ShellShockがCGIに及ぼす影響を少し過大評価していたかも,"[""Perl"", ""Ruby"", ""Python"", ""PHP"", ""Security""]",bashの脆弱性（CVE-2014-6271など）によって、PerlやRubyのCGIからsystem関数などOSコマンドを実行するプログラム言語の機能を使うと、 UserA ...,https://qiita.com//yyu/items/5eaba10d6c291a30ed67,5,yyu
56,正規表現を体系的に学ぶつもりがない人のためのプチ講座,"[""正規表現""]","at)+hackerとすると、greatsupergreathackerのような文字列にマッチします。
使ってみる
拡張子がrbで、かつファイル名にpythonまたはperl ...",https://qiita.com//okuramasafumi/items/f56cd7645268520c83c1,1,okuramasafumi
55,enable-luaなvim7.4をインストール,"[""CentOS"", ""Vim""]","忘れたので、参考程度に
Can't open perl script ""/usr/share/perl5/ExtUtils/xsubpp"":
yum ins ...",https://qiita.com//kbt48/items/a4ff903dd7a7b16e86af,3,kbt48
56,LinuxからSQL ServerにODBCで接続する,"[""unixODBC"", ""SQLServer"", ""freetds"", ""Ubuntu"", ""ODBC""]","uxからSQL ServerにODBCで接続する方法を説明します。
この回では、isqlにて接続確認を行うところまで説明します。
接続イメージ
ODBC関数(PHP,Perl ...",https://qiita.com//arachan@github/items/5863c945dbe7507975d8,,arachan@github
